instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
303361,1185,AMBER,AMBER ENTERPRISES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
2942977,11496,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3899905,15234,AMBIKCO,AMBIKA COTTON MILL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
325121,1270,AMBUJACEM,AMBUJA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3685889,14398,AMDIND,AMD INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
665089,2598,AMJLAND,AMJ LAND HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
346369,1353,AMJUMBO-SM,,0.0,,0.0,0.05,8000,EQ,NSE,NSE
4492033,17547,AMRUTANJAN,AMRUTAJAN HEALTH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3485953,13617,ANANTRAJ-BE,ANANT RAJ,0.0,,0.0,0.05,1,EQ,NSE,NSE
5228289,20423,ANDHRACEMT-BE,ANDHRA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
42497,166,ANDHRAPAP,ANDHRA PAPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
34817,136,ANDHRSUGAR,ANDHRA SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
82945,324,ANGELBRKG,ANGEL BROKING,0.0,,0.0,0.05,1,EQ,NSE,NSE
4264193,16657,ANIKINDS,ANIK INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
7535105,29434,ANKITMETAL-BE,ANKIT MET & POW,0.0,,0.0,0.05,1,EQ,NSE,NSE
954113,3727,ANMOL,ANMOL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
37889,148,ANSALAPI,ANSAL PROP & INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3500289,13673,ANSALHSG,ANSAL HOUSING,0.0,,0.0,0.05,1,EQ,NSE,NSE
2120961,8285,ANTGRAPHIC-BE,ANTARCTICA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2307585,9014,ANUP,THE ANUP ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
724225,2829,ANURAS,ANUPAM RASAYAN INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2941697,11491,APARINDS,APAR INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
5235969,20453,APCL,ANJANI PORTLAND CEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
39425,154,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,0.0,,0.0,0.05,1,EQ,NSE,NSE
5535489,21623,APEX,APEX FROZEN FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6599681,25780,APLAPOLLO,APL APOLLO TUBES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6483969,25328,APLLTD,ALEMBIC PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
290305,1134,APOLLO,APOLLO MICRO SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
40193,157,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3676417,14361,APOLLOPIPE,APOLLO PIPES,0.0,,0.0,0.05,1,EQ,NSE,NSE
41729,163,APOLLOTYRE,APOLLO TYRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1613313,6302,APOLSINHOT,APOLLO SINDOORI HOTEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2753281,10755,APTECHT,APTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4300545,16799,ARCHIDPLY-BE,ARCHIDPLY IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1456129,5688,ARCHIES,ARCHIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
425217,1661,ARCOTECH-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
46337,181,ARENTERP,RAJDARSHAN INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3892225,15204,ARIES,ARIES AGRO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3554561,13885,ARIHANT,ARIHANT FOUN & HOU,0.0,,0.0,0.05,1,EQ,NSE,NSE
5164801,20175,ARIHANTSUP-BE,ARIHANT SUPERSTRUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4419329,17263,ARMANFIN,ARMAN FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3726593,14557,AROGRANITE,ARO GRANITE IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2371585,9264,ARROWGREEN-BE,ARROW GREENTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4562177,17821,ARSHIYA,ARSHIYA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4660737,18206,ARSSINFRA-BE,ARSS INFRA PROJ.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4356865,17019,ARTEMISMED-BE,ARTEMIS MED SERVICE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4811777,18796,ARTNIRMAN-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
721921,2820,ARVEE-BE,ARVEE LABORATORIES I,0.0,,0.0,0.05,1,EQ,NSE,NSE
49409,193,ARVIND,ARVIND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2332417,9111,ARVINDFASN,ARVIND FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2676993,10457,ARVSMART,ARVIND SMARTSPACES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1376769,5378,ASAHIINDIA,ASAHI INDIA GLASS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6422529,25088,ASAHISONG,ASAHI SONGWON COLOR,0.0,,0.0,0.05,1,EQ,NSE,NSE
2722305,10634,ASAL,AUTOMOTIVE STAMPINGS & AS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4505089,17598,ASALCBR,ASSO ALCOHOLS & BREW,0.0,,0.0,0.05,1,EQ,NSE,NSE
3840257,15001,ASCOM-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
2000385,7814,ASHAPURMIN-BE,ASHAPURA MINECHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
6247169,24403,ASHIANA,ASHIANA HOUSING,0.0,,0.0,0.05,1,EQ,NSE,NSE
2021121,7895,ASHIMASYN-BE,ASHIMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5166593,20182,ASHOKA,ASHOKA BUILDCON,0.0,,0.0,0.05,1,EQ,NSE,NSE
54273,212,ASHOKLEY,ASHOK LEYLAND,0.0,,0.0,0.05,1,EQ,NSE,NSE
4716033,18422,ASIANHOTNR,ASIAN HOTELS (NORTH),0.0,,0.0,0.05,1,EQ,NSE,NSE
60417,236,ASIANPAINT,ASIAN PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3811585,14889,ASIANTILES,ASIAN GRANITO IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
5248513,20502,ASLIND-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
4421121,17270,ASPINWALL,ASPINWALL & CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
4538369,17728,ASTEC,ASTEC LIFESCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
386049,1508,ASTERDM,ASTER DM HEALTHCARE.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3691009,14418,ASTRAL,ASTRAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2974209,11618,ASTRAMICRO,ASTRA MICROWAVE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1436161,5610,ASTRAZEN,ASTRAZENECA PHARMA IND LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
223745,874,ASTRON,ASTRON PAPER BORD MIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
144897,566,ATALREAL-SM,,0.0,,0.0,0.05,1600,EQ,NSE,NSE
425729,1663,ATFL,AGRO TECH FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1554945,6074,ATGL-BE,ADANI TOTAL GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3477761,13585,ATLANTA,ATLANTA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1221121,4770,ATLASCYCLE-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
67329,263,ATUL,ATUL,0.0,,0.0,0.05,1,EQ,NSE,NSE
7685889,30023,ATULAUTO,ATUL AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
5436929,21238,AUBANK,AU SMALL FINANCE BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
4803073,18762,AURDIS-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
3077633,12022,AURIONPRO,AURIONPRO SOLN,0.0,,0.0,0.05,1,EQ,NSE,NSE
70401,275,AUROPHARMA,AUROBINDO PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1033473,4037,AUSOMENT,AUSOM ENTERPRISE,0.0,,0.0,0.05,1,EQ,NSE,NSE
71169,278,AUTOAXLES,AUTOMOTIVE AXLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3611137,14106,AUTOIND,AUTOLINE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2575617,10061,AUTOLITIND-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
5479937,21406,AVADHSUGAR,AVADH SUG & ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2031617,7936,AVANTIFEED,AVANTI FEEDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
670977,2621,AVG-SM,,0.0,,0.0,0.05,1200,EQ,NSE,NSE
1062913,4152,AVROIND-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
4785153,18692,AVSL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3586049,14008,AVTNPL,AVT NATURAL PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
460033,1797,AWHCL,ANTONY WASTE HDG CELL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1510401,5900,AXISBANK,AXIS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
267265,1044,AXISBNKETF,AXISAMC - AXISBNKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
903681,3530,AXISBPSETF,AXISAMC - AXISBPSETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2415617,9436,AXISCADES,AXISCADES TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
5256193,20532,AXISGOLD,AXIS MF - AXIS GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
923649,3608,AXISHCETF,AXISAMC - AXISHCETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
5440513,21252,AXISNIFTY,AXISAMC - AXISNIFTY,0.0,,0.0,0.01,1,EQ,NSE,NSE
770561,3010,AXISTECETF,AXISAMC - AXISTECETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2632961,10285,AYMSYNTEX,AYM SYNTEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
4541953,17742,BAFNAPH,BAFNA PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3603201,14075,BAGFILMS-BE,B.A.G FILMS AND MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4267265,16669,BAJAJ-AUTO,BAJAJ AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
4999937,19531,BAJAJCON,BAJAJ CONSUMER CARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3848705,15034,BAJAJELEC,BAJAJ ELECT.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
78849,308,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
78081,305,BAJAJHLDNG,BAJAJ HOLDINGS & INVS,0.0,,0.0,0.05,1,EQ,NSE,NSE
81153,317,BAJFINANCE,BAJAJ FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2344449,9158,BALAJITELE,BALAJI TELEFILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3712257,14501,BALAMINES,BALAJI AMINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2895105,11309,BALAXI,BALAXI PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2607361,10185,BALKRISHNA-BE,BALKRISHNA PAPER MILLS L,0.0,,0.0,0.05,1,EQ,NSE,NSE
85761,335,BALKRISIND,BALKRISHNA IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
332545,1299,BALLARPUR-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
86529,338,BALMLAWRIE,BALMER LAWRIE & CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3441665,13444,BALPHARMA-BE,BAL PHARMA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
88833,347,BANARBEADS,BANARAS BEADS,0.0,,0.0,0.05,1,EQ,NSE,NSE
89601,350,BANARISUG,BANNARI AMMAN SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
579329,2263,BANDHANBNK,BANDHAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3917569,15303,BANG,BANG OVERSEAS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
210433,822,BANKA,BANKA BIOLOO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1195009,4668,BANKBARODA,BANK OF BARODA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2928385,11439,BANKBEES,NIP IND ETF BANK BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
1214721,4745,BANKINDIA,BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3714817,14511,BANSWRAS,BANSWARA SYNTEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
800513,3127,BARBEQUE,BARBEQUE NATION HOSP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4587777,17921,BARTRONICS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
94209,368,BASF,BASF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3081473,12037,BASML-BE,BANNARI AM SPIN MILL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
94977,371,BATAINDIA,BATA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4589313,17927,BAYERCROP,BAYER CROPSCIENCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3522817,13761,BBL,BHARAT BIJLEE,0.0,,0.0,0.05,1,EQ,NSE,NSE
97281,380,BBTC,BOMBAY BURMAH TRADING COR,0.0,,0.0,0.05,1,EQ,NSE,NSE
1455873,5687,BBTCL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2261249,8833,BCG,BRIGHTCOM GROUP,0.0,,0.0,0.05,1,EQ,NSE,NSE
643329,2513,BCLIND,BCL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
256513,1002,BCONCEPTS-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2985473,11662,BCP,B.C. POWER CONTROLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
548865,2144,BDL,BHARAT DYNAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1099265,4294,BDR-IT,,0.0,,0.0,0.05,16667,EQ,NSE,NSE
4591873,17937,BEARDSELL-BE,BEARDSELL,0.0,,0.0,0.05,1,EQ,NSE,NSE
416769,1628,BECTORFOOD,MRS BECTORS FOOD SPE,0.0,,0.0,0.05,1,EQ,NSE,NSE
5170177,20196,BEDMUTHA,BEDMUTHA INDUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
98049,383,BEL,BHARAT ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
101121,395,BEML,BEML,0.0,,0.0,0.05,1,EQ,NSE,NSE
107265,419,BEPL,BHANSALI ENG. POLYMERS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
103425,404,BERGEPAINT,BERGER PAINTS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
590337,2306,BESTAGRO,BEST AGROLIFE,0.0,,0.0,0.05,1,EQ,NSE,NSE
20737,81,BETA-SM,,0.0,,0.0,0.05,800,EQ,NSE,NSE
5404929,21113,BFINVEST,BF INVESTMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3729153,14567,BFUTILITIE,BF UTILITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6345473,24787,BGLOBAL-BE,BHARATIYA GLOBAL INFO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3888385,15189,BGRENERGY,BGR ENERGY SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3430401,13400,BHAGERIA,BHAGERIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5318657,20776,BHAGYANGR,BHAGYANAGAR INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5460993,21332,BHAGYAPROP,BHAGYANAGAR PRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2556161,9985,BHALCHANDR-IT,,0.0,,0.0,0.05,11765,EQ,NSE,NSE
5006337,19556,BHANDARI,BHANDARI HOSIERY EXP,0.0,,0.0,0.05,1,EQ,NSE,NSE
108033,422,BHARATFORG,BHARAT FORGE,0.0,,0.0,0.05,1,EQ,NSE,NSE
109057,426,BHARATGEAR,BHARAT GEARS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
981505,3834,BHARATRAS,BHARAT RASAYAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4127489,16123,BHARATWIRE,BHARAT WIRE ROPES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2714625,10604,BHARTIARTL,BHARTI AIRTEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
112129,438,BHEL,BHEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4718337,18431,BIGBLOC,BIGBLOC CONSTRUCTION,0.0,,0.0,0.05,1,EQ,NSE,NSE
2010369,7853,BIL-BE,BHARTIYA INETRNATIONAL LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
334081,1305,BILENERGY-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
120577,471,BINDALAGRO,OSWAL CHEM. & FERT..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2911489,11373,BIOCON,BIOCON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1058817,4136,BIOFILCHEM,BIOFIL CHEM & PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
563969,2203,BIRET-RR,,0.0,,0.0,0.01,200,EQ,NSE,NSE
122113,477,BIRLACABLE,BIRLA CABLE,0.0,,0.0,0.05,1,EQ,NSE,NSE
122881,480,BIRLACORPN,BIRLA CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
3901185,15239,BIRLAMONEY,ADITYA BIRLA MONEY,0.0,,0.0,0.05,1,EQ,NSE,NSE
4502017,17586,BIRLATYRE,BIRLA TYRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1909505,7459,BKMINDST-BE,BKM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2081793,8132,BLBLIMITED,BLB,0.0,,0.0,0.05,1,EQ,NSE,NSE
4931841,19265,BLISSGVS,BLISS GVS PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3402241,13290,BLKASHYAP,B.L.KASHYAP & SON,0.0,,0.0,0.05,1,EQ,NSE,NSE
4423425,17279,BLS,BLS INTL SERVS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2214401,8650,BLUECHIP-BE,BLUE CHIP INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2189313,8552,BLUECOAST-BE,BLUE COAST HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
126721,495,BLUEDART,BLUE DART EXPRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2127617,8311,BLUESTARCO,BLUE STAR,0.0,,0.0,0.05,1,EQ,NSE,NSE
6404353,25017,BODALCHEM,BODAL CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5207041,20340,BOHRA-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
131329,513,BOMDYEING,BOMBAY DYEING & MFG. CO L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4966657,19401,BOROLTD,BOROSIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
807681,3155,BORORENEW-BE,BOROSIL RENEWABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
558337,2181,BOSCHLTD,BOSCH,0.0,,0.0,0.05,1,EQ,NSE,NSE
134657,526,BPCL,BHARAT PETROLEUM CORP  LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
135681,530,BPL,BPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3344897,13066,BRFL,BOMBAY RAYON FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3887105,15184,BRIGADE,BRIGADE ENTER.,0.0,,0.0,0.05,1,EQ,NSE,NSE
998657,3901,BRIGHT-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
140033,547,BRITANNIA,BRITANNIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3458049,13508,BRITANNIA-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5550849,21683,BRNL,BHARAT ROAD NETWORK,0.0,,0.0,0.05,1,EQ,NSE,NSE
6434817,25136,BROOKS,BROOKS LAB,0.0,,0.0,0.05,1,EQ,NSE,NSE
5013761,19585,BSE,BSE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2469633,9647,BSELINFRA,BSEL INFRASTRUCTURE REALT,0.0,,0.0,0.05,1,EQ,NSE,NSE
207105,809,BSHSL,BOMBAY SUPER HYBRID SEEDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
143105,559,BSL,BSL,0.0,,0.0,0.05,1,EQ,NSE,NSE
6093825,23804,BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,0.0,,0.0,0.05,1,EQ,NSE,NSE
6343937,24781,BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,0.0,,0.0,0.01,1,EQ,NSE,NSE
1790465,6994,BSOFT,BIRLASOFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
175617,686,BTML-SM,,0.0,,0.0,0.05,1200,EQ,NSE,NSE
382465,1494,BURGERKING,BURGER KING INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3890689,15198,BURNPUR-BE,BURNPUR CEMENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
698369,2728,BUTTERFLY-BE,BTRFLY GANDHI APPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3859713,15077,BVCL-BE,BARAK VALLEY CEM..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2030081,7930,BYKE-BE,THE BYKE HOSPITALITY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2029825,7929,CADILAHC,CADILA HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
5586689,21823,CADSYS-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2135297,8341,CALSOFT,CALIFORNIA SOFTWARE CO LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1591297,6216,CAMLINFINE,CAMLIN FINE SCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
87553,342,CAMS,COMPUTER AGE MNGT SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
2763265,10794,CANBK,CANARA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2271745,8874,CANDC-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
149249,583,CANFINHOME,CAN FIN HOMES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5160961,20160,CANTABIL,CANTABIL RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
5567745,21749,CAPACITE,CAPACITE INFRAPROJECT,0.0,,0.0,0.05,1,EQ,NSE,NSE
999937,3906,CAPLIPOINT,CAPLIN POINT LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4978433,19447,CAPTRUST,CAPITAL TRUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
152321,595,CARBORUNIV,CARBORUNDUM UNIVERSAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
5142017,20086,CAREERP,CAREER POINT,0.0,,0.0,0.05,1,EQ,NSE,NSE
7452929,29113,CARERATING,CARE RATINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3044097,11891,CASTEXTECH-BE,CASTEX TECHNOLOGIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
320001,1250,CASTROLIND,CASTROL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3838977,14996,CCCL-BE,CONS. CONST. CONSORT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1639169,6403,CCHHL-BE,COUNTRY CLUB HOSP HOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2931713,11452,CCL,CCL PRODUCTS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
5420545,21174,CDSL,CENTRAL DEPO SER (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3905025,15254,CEATLTD,CEAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
5177345,20224,CEBBCO,COMMERCIAL ENG & CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3369473,13162,CELEBRITY,CELEBRITY FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
158465,619,CENTENKA,CENTURY ENKA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2946817,11511,CENTEXT,CENTURY EXTRUSIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3812865,14894,CENTRALBK,CENTRAL BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
628225,2454,CENTRUM,CENTRUM CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3835393,14982,CENTUM,CENTUM ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3406081,13305,CENTURYPLY,CENTURY PLYBOARDS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
160001,625,CENTURYTEX,CENTURY TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3849985,15039,CERA,CERA SANITARYWARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
7683073,30012,CEREBRAINT,CEREBRA INT TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
160769,628,CESC,CESC,0.0,,0.0,0.05,1,EQ,NSE,NSE
5204225,20329,CGCL,CAPRI GLOBAL CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1258753,4917,CGPOWER-BE,CG POWER AND IND SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2187777,8546,CHALET,CHALET HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3742209,14618,CHEMBOND,CHEMBOND CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
69121,270,CHEMCON,CHEMCON SPECIAL CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
716545,2799,CHEMFAB,CHEMFAB ALKALIS,0.0,,0.0,0.05,1,EQ,NSE,NSE
524545,2049,CHENNPETRO,CHENNAI PETROLEUM CORP LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
